HDays,ADays,HASLxM,HASTLxM,HACLxM,HAFLxM,HAYCLxM,HARCLxM,HAGSLxM,HAGCLxM,HAGSLxHM,HAGCLxHM,HGDLxM,HGDLxHM,HAPLxM,HAPLxHM,HWPLxM,HWPLxHM,HWinStreak,HUPLxM,HUPLxHM,HUnbStreak,AASLxM,AASTLxM,AACLxM,AAFLxM,AAYCLxM,AARCLxM,AAGSLxM,AAGCLxM,AAGSLxAM,AAGCLxAM,AGDLxM,AGDLxAM,AAPLxM,AAPLxAM,AWPLxM,AWPLxAM,AWinStreak,AUPLxM,AUPLxAM,AUnbStreak,HDef,HMid,HAtt,HOvr,ADef,AMid,AAtt,AOvr,B365H,B365D,B365A,Venue,Result
7,7,13.8,3.8,6.5,11.4,1.8,0.0,0.5,1.3,1.2,0.9,-8.0,3.0,0.8,1.5,20.0,40.0,0.0,40.0,70.0,0.0,12.5,5.2,6.1,10.6,1.1,0.0,1.3,1.1,0.8,1.8,2.0,-10.0,1.6,0.7,50.0,20.0,0.0,60.0,30.0,0.0,72,74,76,74.0,78,78,78,78.0,2.9,3.4,2.6,Boleyn Ground,ND
7,7,16.0,5.5,5.0,10.1,1.8,0.0,2.4,1.8,2.5,1.5,6.0,10.0,1.9,2.2,50.0,70.0,0.0,90.0,80.0,2.0,12.9,4.8,5.2,15.2,2.0,0.1,1.3,1.0,1.8,0.9,3.0,9.0,1.8,2.1,60.0,70.0,0.0,60.0,70.0,0.0,73,74,74,73.67,75,76,71,74.0,2.2,3.6,3.4,King Power Stadium,ND
10,10,12.0,3.8,5.5,9.8,1.8,0.0,1.2,1.7,1.3,2.0,-5.0,-7.0,1.2,1.2,30.0,30.0,0.0,60.0,60.0,6.0,12.6,3.9,6.6,10.4,1.6,0.1,1.2,1.3,1.0,2.0,-1.0,-10.0,1.2,0.8,30.0,20.0,0.0,60.0,40.0,0.0,77,79,79,78.33,72,74,76,74.0,2.3,3.4,3.4,Bet365 Stadium,ND
7,6,10.2,3.9,5.0,11.0,2.3,0.0,1.3,2.2,1.3,1.7,-9.0,-4.0,1.0,1.2,30.0,40.0,0.0,40.0,40.0,0.0,10.0,4.0,2.6,8.8,1.3,0.2,1.3,1.5,1.3,1.7,-2.0,-4.0,1.7,1.3,50.0,40.0,2.0,70.0,50.0,3.0,76,76,77,76.33,76,77,78,77.0,1.95,3.4,4.0,Turf Moor,ND
4,7,11.6,4.1,5.0,12.7,1.1,0.1,0.7,2.1,0.8,2.3,-14.0,-15.0,0.2,0.4,0.0,10.0,0.0,20.0,20.0,0.0,14.3,4.0,5.8,9.7,1.1,0.0,1.1,0.9,1.1,1.1,2.0,0.0,1.3,1.3,20.0,20.0,0.0,90.0,90.0,6.0,74,75,75,74.67,77,75,77,76.33,3.5,3.3,2.05,Vicarage Road,ND
7,10,10.9,3.4,6.9,11.7,1.4,0.1,1.0,0.8,1.4,0.5,2.0,9.0,1.9,2.3,60.0,70.0,0.0,70.0,90.0,0.0,12.1,3.3,6.1,9.0,1.0,0.0,1.4,2.0,1.1,1.2,-6.0,-1.0,1.3,1.5,40.0,40.0,0.0,50.0,70.0,1.0,77,81,69,75.67,72,73,74,73.0,1.67,4.2,5.25,Old Trafford,ND
8,4,11.1,4.2,5.2,9.8,1.6,0.1,1.2,2.5,1.6,1.6,-13.0,0.0,0.8,1.0,20.0,20.0,0.0,40.0,60.0,0.0,15.4,5.4,8.2,11.4,2.0,0.0,1.6,1.2,1.2,1.4,4.0,-2.0,1.6,1.3,40.0,30.0,2.0,80.0,70.0,2.0,75,76,75,75.33,79,79,78,78.67,5.75,4.33,1.62,St. James Park,ND
4,4,12.2,4.1,4.9,10.2,1.8,0.0,1.9,0.6,2.8,0.5,13.0,23.0,2.5,2.7,80.0,90.0,0.0,90.0,90.0,3.0,17.5,6.1,5.5,10.7,1.6,0.1,2.3,1.2,2.7,1.2,11.0,15.0,1.9,2.0,60.0,60.0,0.0,70.0,80.0,0.0,81,84,84,83.0,82,84,82,82.67,1.95,3.6,4.2,Stamford Bridge,ND
7,7,16.3,5.9,4.9,13.1,1.2,0.0,1.8,1.2,1.1,1.2,6.0,-1.0,1.6,1.4,50.0,40.0,2.0,60.0,60.0,3.0,15.5,5.1,7.1,10.5,1.9,0.0,1.9,0.9,1.8,1.4,10.0,4.0,1.9,1.6,50.0,50.0,1.0,90.0,60.0,1.0,77,76,78,77.0,81,85,83,83.0,4.33,4.0,1.73,St Mary's Stadium,ND
5,5,18.6,7.0,6.3,10.6,1.5,0.0,3.4,1.2,3.8,0.8,22.0,30.0,2.2,2.7,70.0,90.0,2.0,80.0,90.0,6.0,21.3,7.5,7.3,12.0,1.2,0.0,3.1,1.4,2.6,1.4,17.0,12.0,2.0,1.8,60.0,50.0,4.0,80.0,80.0,4.0,80,83,85,82.67,79,80,76,78.33,1.75,4.2,4.6,Etihad Stadium,ND
6,6,13.3,6.2,5.2,12.1,1.8,0.1,1.8,1.6,1.5,0.9,2.0,6.0,1.6,1.7,40.0,40.0,1.0,80.0,90.0,4.0,8.1,2.6,4.9,10.1,1.3,0.0,0.7,2.2,0.7,2.2,-15.0,-15.0,0.7,0.8,20.0,20.0,0.0,30.0,40.0,0.0,75,77,75,75.67,74,74,71,73.0,1.53,4.33,6.0,St Mary's Stadium,ND
10,10,11.9,2.7,4.7,11.1,1.5,0.1,0.7,1.1,1.6,1.2,-4.0,4.0,0.7,1.5,10.0,40.0,0.0,50.0,70.0,0.0,16.6,5.5,5.9,11.2,1.7,0.1,1.6,1.0,1.3,1.0,6.0,3.0,1.8,1.5,50.0,40.0,0.0,80.0,70.0,1.0,72,74,75,73.67,81,80,82,81.0,6.0,4.2,1.62,Boleyn Ground,ND
6,8,10.5,2.9,4.9,11.3,1.3,0.2,0.7,1.6,1.3,1.3,-9.0,0.0,0.8,1.4,20.0,40.0,0.0,40.0,60.0,0.0,15.2,4.8,5.6,10.4,1.9,0.0,1.8,1.6,1.4,1.5,2.0,-1.0,1.7,1.6,50.0,50.0,0.0,70.0,60.0,0.0,76,75,78,76.33,78,80,77,78.33,3.3,3.5,2.3,St. James Park,ND
3,2,10.4,3.5,5.9,12.3,1.7,0.0,1.1,1.9,1.3,1.5,-8.0,-2.0,0.7,1.2,10.0,30.0,0.0,50.0,60.0,1.0,13.6,4.4,5.5,11.4,2.1,0.0,1.4,1.0,0.4,1.4,4.0,-10.0,1.5,0.6,30.0,10.0,0.0,90.0,40.0,1.0,79,78,78,78.33,75,76,80,77.0,1.9,3.39,4.0,St Mary's Stadium,ND
3,3,10.4,3.6,5.4,11.6,2.3,0.0,0.7,2.0,0.6,1.4,-13.0,-8.0,0.4,0.3,0.0,0.0,0.0,40.0,30.0,0.0,12.1,4.3,6.9,11.3,1.5,0.0,1.1,0.8,1.4,0.8,3.0,6.0,1.6,2.0,40.0,60.0,0.0,80.0,80.0,0.0,75,74,75,74.67,76,75,71,74.0,3.2,3.25,2.45,Villa Park,ND
7,7,8.7,3.1,3.4,9.9,1.6,0.1,0.9,2.0,0.9,1.4,-11.0,-5.0,0.7,1.0,20.0,30.0,1.0,30.0,40.0,1.0,9.3,2.5,4.0,11.3,1.5,0.0,0.7,1.2,0.9,1.3,-5.0,-4.0,1.0,0.8,20.0,10.0,0.0,60.0,60.0,0.0,74,75,75,74.67,77,75,77,76.33,2.15,3.2,3.6,Brentford Community Stadium,ND
3,10,14.1,3.9,6.5,6.8,1.0,0.0,1.6,1.8,2.2,1.8,-2.0,4.0,0.9,1.2,10.0,30.0,0.0,70.0,60.0,0.0,10.9,3.8,3.8,11.1,1.4,0.0,1.2,1.6,0.6,2.1,-4.0,-15.0,1.1,0.7,30.0,20.0,0.0,50.0,30.0,0.0,78,78,80,78.67,71,78,77,75.33,1.65,4.2,5.5,Goodison Park,ND
3,4,9.0,3.0,6.4,10.2,0.9,0.1,1.0,1.0,1.2,0.7,0.0,5.0,1.8,2.0,50.0,60.0,1.0,80.0,80.0,3.0,16.7,6.4,7.0,11.0,1.3,0.0,2.2,1.4,1.7,1.6,8.0,1.0,2.0,1.5,60.0,40.0,2.0,80.0,70.0,2.0,75,77,73,75.0,81,84,80,81.67,6.0,3.8,1.6,Bramall Lane,ND
10,10,16.8,5.1,6.2,8.5,1.8,0.1,1.5,2.0,1.1,1.3,-5.0,-2.0,1.0,1.3,30.0,40.0,2.0,40.0,50.0,2.0,10.0,3.8,5.0,8.6,1.6,0.0,1.2,1.6,0.6,2.8,-4.0,-22.0,1.1,0.3,30.0,10.0,0.0,50.0,10.0,2.0,78,78,77,77.67,75,76,79,76.67,1.85,3.8,4.5,King Power Stadium,ND
9,9,12.2,7.6,5.4,9.5,1.0,0.0,2.0,0.3,2.4,0.7,17.0,17.0,2.8,3.0,90.0,100.0,7.0,100.0,100.0,18.0,15.5,9.0,6.6,12.1,1.9,0.1,1.7,0.7,1.3,1.0,10.0,3.0,2.0,1.7,60.0,50.0,1.0,80.0,70.0,1.0,83,82,86,83.67,81,83,85,83.0,2.3,3.5,3.3,Old Trafford,ND
7,5,12.8,3.9,5.5,11.9,2.2,0.1,1.4,1.6,1.2,1.2,-2.0,0.0,1.4,1.3,40.0,30.0,0.0,60.0,70.0,0.0,13.7,4.9,5.3,9.9,1.3,0.0,1.3,1.2,0.9,0.9,1.0,0.0,1.7,1.8,50.0,50.0,2.0,70.0,80.0,4.0,77,76,78,77.0,79,78,79,78.67,2.4,3.3,3.0,Villa Park,ND
6,5,10.9,3.0,3.6,14.0,2.2,0.2,1.5,1.1,1.0,0.9,4.0,1.0,1.5,1.3,40.0,30.0,0.0,70.0,70.0,0.0,15.7,6.1,7.5,7.5,0.8,0.0,2.2,0.3,1.9,0.4,19.0,15.0,3.0,2.8,100.0,90.0,18.0,100.0,100.0,44.0,75,78,77,76.67,85,83,87,85.0,8.0,4.75,1.4,Vicarage Road,ND
7,4,8.0,2.5,5.0,10.8,1.6,0.0,0.8,1.4,1.6,1.4,-6.0,2.0,1.4,1.7,40.0,50.0,2.0,60.0,70.0,4.0,15.6,6.0,5.9,9.7,2.0,0.0,1.9,1.0,1.2,2.0,9.0,-8.0,2.1,1.2,60.0,30.0,0.0,90.0,60.0,9.0,74,71,72,72.33,80,81,79,80.0,4.75,3.6,1.85,Villa Park,ND
2,2,13.0,4.0,6.3,12.4,1.5,0.0,1.4,1.0,1.6,0.7,4.0,9.0,1.8,2.2,50.0,70.0,0.0,80.0,80.0,0.0,17.2,6.2,8.5,10.7,1.9,0.2,1.9,1.1,1.6,1.2,8.0,4.0,1.9,1.5,60.0,40.0,1.0,70.0,70.0,3.0,72,74,76,74.0,80,81,79,80.0,3.5,3.5,2.2,Boleyn Ground,ND
7,8,17.3,7.3,4.6,9.9,1.6,0.0,3.3,1.2,3.5,1.0,21.0,25.0,2.8,2.8,90.0,90.0,9.0,100.0,100.0,14.0,18.0,6.2,8.5,9.9,2.4,0.1,2.5,0.6,2.4,0.9,19.0,15.0,2.3,2.4,70.0,70.0,1.0,90.0,100.0,7.0,79,80,76,78.33,80,83,85,82.67,2.45,3.7,2.9,Anfield,ND
10,10,12.6,5.2,4.3,11.1,1.4,0.0,1.2,1.5,1.6,1.1,-3.0,5.0,1.0,1.8,20.0,50.0,0.0,60.0,80.0,1.0,10.8,4.4,3.3,9.6,1.5,0.2,1.4,1.1,0.8,1.2,3.0,-4.0,1.3,1.0,30.0,20.0,2.0,70.0,60.0,3.0,76,75,77,76.0,76,76,75,75.67,2.05,3.4,4.2,Swansea.com Stadium,ND
5,4,16.0,5.4,5.4,10.2,1.5,0.2,2.2,1.5,2.3,1.0,7.0,13.0,1.8,2.1,60.0,70.0,0.0,60.0,70.0,0.0,13.3,4.1,5.0,9.5,1.0,0.0,0.8,0.8,1.2,0.7,0.0,5.0,1.3,2.1,30.0,60.0,1.0,70.0,90.0,1.0,83,86,84,84.33,79,79,81,79.67,1.44,5.0,6.5,Etihad Stadium,ND
6,6,17.6,6.8,5.0,12.4,1.1,0.0,2.8,1.2,3.1,0.8,16.0,23.0,2.0,2.5,60.0,80.0,0.0,80.0,90.0,5.0,14.6,5.4,6.2,7.3,1.2,0.1,1.8,1.1,1.9,1.3,7.0,6.0,2.1,2.0,60.0,60.0,1.0,90.0,80.0,8.0,79,80,76,78.33,80,79,80,79.67,2.2,3.6,3.4,Anfield,ND
4,4,9.9,4.1,3.9,13.1,1.5,0.1,1.7,0.9,1.6,0.9,8.0,7.0,1.9,1.6,60.0,50.0,3.0,70.0,60.0,3.0,11.8,4.0,5.0,11.0,1.3,0.0,1.2,1.6,0.8,1.7,-4.0,-9.0,1.0,0.7,20.0,20.0,0.0,60.0,30.0,2.0,74,73,77,74.67,72,73,74,73.0,1.85,3.6,4.75,Swansea.com Stadium,ND
6,6,12.1,4.3,4.8,13.8,1.5,0.1,1.1,2.0,1.1,2.2,-9.0,-11.0,0.4,0.7,10.0,20.0,0.0,20.0,30.0,1.0,10.3,3.4,5.4,9.8,1.7,0.1,0.5,1.9,0.3,2.5,-14.0,-22.0,0.8,0.5,20.0,10.0,1.0,40.0,30.0,1.0,74,76,75,75.0,74,74,76,74.67,2.0,3.5,3.75,Vicarage Road,ND
10,9,13.8,6.5,4.0,8.3,1.7,0.1,0.9,1.6,0.5,1.2,-7.0,-7.0,0.5,0.7,10.0,10.0,0.0,30.0,50.0,0.0,9.2,3.5,4.0,9.4,1.0,0.1,0.8,1.8,1.1,1.5,-10.0,-4.0,0.7,0.7,20.0,20.0,0.0,30.0,30.0,0.0,74,73,77,74.67,68,69,68,68.33,2.5,3.3,3.1,Loftus Road,ND
3,7,9.8,3.3,3.3,9.2,1.8,0.0,1.5,1.2,1.5,1.2,3.0,3.0,1.4,1.6,40.0,50.0,0.0,60.0,60.0,1.0,16.3,5.5,7.1,5.7,0.8,0.0,2.8,0.7,1.5,0.8,21.0,7.0,3.0,2.1,100.0,60.0,12.0,100.0,90.0,20.0,77,75,77,76.33,82,82,86,83.33,9.5,5.5,1.3,Turf Moor,ND
6,7,14.5,4.5,6.1,12.5,2.0,0.0,1.3,1.5,1.2,1.1,-2.0,1.0,1.4,1.7,40.0,50.0,0.0,60.0,70.0,0.0,12.5,4.8,5.2,9.7,1.7,0.0,1.1,1.5,1.0,1.7,-4.0,-7.0,0.9,0.8,20.0,20.0,0.0,50.0,40.0,2.0,79,78,79,78.67,76,76,75,75.67,1.85,3.8,4.0,Goodison Park,ND
2,2,6.7,3.3,2.6,13.5,1.7,0.0,1.5,1.0,1.7,1.3,5.0,4.0,1.6,1.9,40.0,60.0,0.0,80.0,70.0,0.0,13.6,4.7,5.9,10.6,1.9,0.1,2.0,1.1,1.9,1.1,9.0,8.0,2.1,1.8,60.0,50.0,0.0,90.0,80.0,5.0,75,80,71,75.33,81,83,87,83.67,5.5,3.5,1.8,Goodison Park,ND
7,3,11.3,2.9,5.4,10.2,1.4,0.1,1.1,1.5,1.8,1.8,-4.0,0.0,1.1,1.1,30.0,20.0,0.0,50.0,70.0,0.0,18.1,6.1,8.4,9.4,2.5,0.0,1.6,1.2,1.4,1.6,4.0,-2.0,1.3,1.4,30.0,40.0,0.0,70.0,60.0,0.0,72,74,70,72.0,80,81,79,80.0,4.5,3.8,1.85,The Hawthorns,ND
4,3,8.3,2.5,3.4,10.3,2.1,0.0,0.7,2.4,1.1,2.2,-17.0,-11.0,0.4,0.7,10.0,20.0,0.0,20.0,30.0,0.0,13.1,5.5,6.1,7.8,1.2,0.1,1.9,1.4,1.5,1.2,5.0,3.0,2.0,1.7,60.0,50.0,1.0,80.0,70.0,1.0,77,77,76,76.67,77,77,79,77.67,3.3,3.2,2.25,Turf Moor,ND
7,7,15.5,4.9,5.6,10.0,1.6,0.0,1.9,1.7,1.8,1.9,2.0,-1.0,1.6,1.2,50.0,30.0,0.0,60.0,60.0,0.0,12.6,4.0,5.8,8.8,1.5,0.0,1.2,2.4,0.7,2.2,-12.0,-15.0,0.8,0.2,20.0,0.0,0.0,40.0,20.0,0.0,71,73,78,74.0,68,70,72,70.0,1.45,4.75,8.0,St Mary's Stadium,ND
7,8,11.2,4.4,4.1,9.2,2.0,0.1,1.8,1.5,2.1,1.0,3.0,11.0,1.5,1.8,40.0,50.0,2.0,70.0,80.0,2.0,17.2,6.3,6.8,9.1,1.4,0.0,1.7,1.2,2.1,1.8,5.0,3.0,1.8,1.7,60.0,50.0,0.0,60.0,70.0,0.0,82,82,89,84.33,79,82,80,80.33,2.37,3.75,2.75,Tottenham Hotspur Stadium,ND
10,10,12.1,4.0,5.1,8.1,1.5,0.0,1.5,0.8,1.6,0.6,7.0,10.0,2.2,2.3,70.0,70.0,1.0,80.0,90.0,2.0,13.1,4.6,6.6,9.5,1.7,0.2,1.6,1.9,1.5,2.4,-3.0,-9.0,1.1,0.7,30.0,20.0,0.0,50.0,30.0,0.0,81,83,85,83.0,76,79,79,78.0,1.57,3.9,7.5,Old Trafford,ND
5,7,10.7,3.6,4.6,10.6,2.0,0.1,0.6,1.7,1.4,1.6,-11.0,-2.0,0.8,1.4,20.0,40.0,1.0,40.0,60.0,1.0,11.6,3.6,5.1,9.9,1.8,0.1,0.9,1.5,0.2,2.2,-6.0,-20.0,0.9,0.1,20.0,0.0,0.0,50.0,10.0,1.0,76,78,78,77.33,75,75,76,75.33,1.85,3.6,4.75,King Power Stadium,ND
7,7,13.1,4.3,4.4,11.1,2.4,0.0,1.1,1.5,1.3,1.7,-4.0,-4.0,1.5,1.3,40.0,30.0,1.0,70.0,70.0,7.0,13.2,3.8,5.6,10.2,1.3,0.1,1.1,1.3,1.1,1.2,-2.0,-1.0,1.3,1.2,30.0,20.0,0.0,70.0,80.0,0.0,77,76,77,76.67,77,75,77,76.33,2.75,3.2,2.62,St. James Park,ND
4,4,18.1,7.7,6.3,9.4,1.6,0.0,3.4,0.7,3.6,0.7,27.0,29.0,3.0,2.8,100.0,90.0,12.0,100.0,100.0,22.0,8.9,3.3,3.9,10.0,2.3,0.1,0.8,2.0,0.7,2.0,-12.0,-13.0,0.7,0.7,10.0,10.0,0.0,50.0,50.0,0.0,82,85,84,83.67,78,78,79,78.33,1.08,11.0,21.0,Etihad Stadium,ND
5,6,17.6,10.1,7.2,9.4,2.0,0.0,1.7,0.5,1.8,0.6,12.0,12.0,2.2,2.1,60.0,60.0,0.0,100.0,90.0,12.0,12.6,5.8,6.2,12.2,1.0,0.2,0.5,0.9,0.9,1.1,-4.0,-2.0,0.9,1.0,10.0,20.0,0.0,70.0,60.0,1.0,79,80,76,78.33,71,73,78,74.0,1.6,4.0,6.5,Anfield,ND
4,8,10.9,3.6,5.4,12.2,2.1,0.2,1.3,1.0,1.4,1.4,3.0,0.0,2.0,1.7,60.0,50.0,0.0,80.0,70.0,0.0,9.9,3.2,4.9,11.9,2.5,0.0,0.9,1.8,1.0,1.5,-9.0,-5.0,1.1,1.4,20.0,30.0,0.0,70.0,80.0,2.0,76,75,78,76.33,73,73,74,73.33,2.05,3.5,4.0,St. James Park,ND
4,4,14.2,4.5,5.6,12.6,2.3,0.1,1.3,1.1,1.1,1.0,2.0,1.0,2.0,1.4,60.0,40.0,0.0,80.0,60.0,5.0,17.8,6.2,7.8,9.1,1.7,0.0,1.7,0.5,1.9,1.1,12.0,8.0,2.3,1.9,70.0,50.0,0.0,90.0,90.0,4.0,78,80,77,78.33,81,82,81,81.33,5.0,3.75,1.8,White Hart Lane,ND
6,10,17.9,6.1,6.3,10.8,1.9,0.0,2.6,1.2,3.1,1.3,14.0,18.0,2.4,2.7,80.0,90.0,6.0,80.0,90.0,6.0,11.1,2.7,3.6,11.1,1.5,0.0,0.8,1.3,1.0,1.5,-5.0,-5.0,0.9,0.6,20.0,10.0,0.0,50.0,40.0,0.0,81,84,86,83.67,76,74,74,74.67,1.25,6.5,15.0,Stamford Bridge,ND
4,3,7.0,2.1,2.5,10.3,2.2,0.0,1.0,2.0,1.1,1.7,-10.0,-6.0,0.8,0.8,20.0,20.0,0.0,40.0,40.0,0.0,13.8,5.2,5.4,9.7,1.0,0.1,1.8,0.4,1.4,0.7,14.0,7.0,2.4,1.9,70.0,50.0,3.0,100.0,90.0,15.0,77,77,76,76.67,81,82,85,82.67,14.0,5.75,1.28,Turf Moor,ND
6,7,17.6,6.9,5.4,13.3,1.8,0.0,1.7,0.5,1.4,0.7,12.0,7.0,2.4,1.8,70.0,40.0,1.0,100.0,100.0,15.0,9.7,4.0,4.3,14.2,2.5,0.0,1.1,1.6,0.7,1.9,-5.0,-12.0,1.2,0.8,30.0,20.0,2.0,60.0,40.0,4.0,82,83,84,83.0,77,78,77,77.33,1.25,6.5,14.0,Old Trafford,ND
3,3,14.5,6.1,5.0,11.9,1.7,0.0,1.8,1.0,1.3,1.5,8.0,-2.0,2.1,1.4,60.0,40.0,0.0,90.0,60.0,1.0,10.7,3.6,4.8,10.9,1.6,0.0,0.8,0.9,1.4,1.2,-1.0,2.0,1.2,1.6,30.0,40.0,0.0,60.0,80.0,0.0,81,82,83,82.0,76,77,78,77.0,1.4,4.75,7.0,Old Trafford,ND
7,7,10.7,3.6,5.7,12.1,1.8,0.0,0.6,1.0,0.9,0.8,-4.0,1.0,1.1,1.7,30.0,50.0,0.0,50.0,70.0,0.0,19.3,6.6,6.7,12.1,1.3,0.2,2.2,0.4,1.9,0.9,18.0,10.0,2.3,2.0,70.0,60.0,1.0,90.0,80.0,1.0,67,68,70,68.33,81,80,82,81.0,10.0,4.75,1.4,Selhurst Park,ND
10,10,9.6,4.4,5.4,8.7,1.3,0.0,1.4,1.8,1.8,1.9,-4.0,-1.0,0.8,0.9,20.0,20.0,0.0,40.0,50.0,0.0,12.6,3.4,4.7,9.7,1.1,0.0,1.2,1.0,1.5,1.3,2.0,2.0,1.3,1.6,30.0,40.0,0.0,70.0,80.0,5.0,73,78,82,77.67,78,79,79,78.67,3.6,3.4,2.1,London Stadium,ND
4,7,12.0,4.4,5.1,10.3,1.5,0.0,0.9,2.1,1.1,2.0,-12.0,-9.0,0.6,0.9,10.0,20.0,0.0,40.0,50.0,0.0,11.8,4.7,6.4,10.8,1.8,0.1,1.7,2.0,1.0,1.9,-3.0,-9.0,1.3,0.8,40.0,20.0,0.0,50.0,40.0,2.0,75,73,76,74.67,73,74,75,74.0,3.3,3.5,2.3,Hull City Stadium,ND
7,7,12.0,3.6,4.0,8.6,2.1,0.1,0.9,1.8,1.1,1.8,-9.0,-7.0,1.1,1.1,30.0,30.0,0.0,50.0,50.0,0.0,7.7,2.4,3.9,9.2,1.2,0.0,0.9,0.9,0.7,1.0,0.0,-3.0,1.5,0.9,40.0,20.0,0.0,70.0,50.0,0.0,78,78,80,78.67,75,76,77,76.0,1.8,3.5,4.5,London Stadium,ND
6,4,13.1,4.5,5.3,10.9,1.9,0.0,1.3,1.4,1.0,1.1,-1.0,-1.0,1.3,1.3,30.0,30.0,0.0,70.0,70.0,1.0,14.5,5.6,7.7,10.2,1.2,0.0,1.8,1.5,1.4,1.1,3.0,3.0,1.7,1.9,50.0,60.0,1.0,70.0,70.0,1.0,77,78,75,76.67,85,83,87,85.0,7.5,5.25,1.36,St. James Park,ND
7,6,15.0,4.6,6.6,10.8,1.7,0.3,1.7,1.2,2.2,0.8,5.0,14.0,1.8,2.2,50.0,70.0,2.0,80.0,80.0,2.0,9.5,3.0,3.3,11.7,2.2,0.1,1.2,1.6,1.0,1.6,-4.0,-6.0,0.7,0.7,10.0,10.0,0.0,50.0,50.0,0.0,80,79,85,81.33,71,71,72,71.33,1.33,5.75,10.0,Old Trafford,ND
10,10,10.9,3.0,4.5,11.6,1.4,0.0,0.7,1.5,0.8,1.0,-8.0,-2.0,0.6,1.0,10.0,20.0,0.0,40.0,60.0,1.0,8.7,3.3,4.6,11.6,1.6,0.1,1.3,1.5,0.8,1.9,-2.0,-11.0,1.4,1.2,40.0,40.0,1.0,60.0,40.0,1.0,76,76,76,76.0,76,76,79,77.0,2.75,3.1,2.75,Turf Moor,ND
7,7,10.1,3.1,3.9,8.6,0.8,0.0,0.7,2.1,0.7,2.6,-14.0,-19.0,0.5,0.7,10.0,20.0,0.0,30.0,30.0,1.0,13.6,4.6,4.7,10.2,1.9,0.0,2.2,0.5,1.9,1.1,17.0,8.0,2.3,1.7,70.0,50.0,2.0,90.0,70.0,5.0,73,73,75,73.67,78,81,83,80.67,9.5,6.5,1.25,Carrow Road,ND
3,3,15.0,5.7,7.0,8.4,0.7,0.0,2.7,0.3,2.3,0.2,24.0,21.0,3.0,2.8,100.0,90.0,14.0,100.0,100.0,18.0,11.9,3.8,6.7,9.8,1.5,0.0,1.2,1.2,0.9,1.5,0.0,-6.0,1.3,0.9,30.0,20.0,0.0,70.0,50.0,5.0,84,86,86,85.33,78,80,79,79.0,1.18,7.0,15.0,Etihad Stadium,ND
8,9,11.6,3.9,5.0,8.7,1.3,0.0,1.4,0.9,1.6,0.5,5.0,11.0,1.9,2.5,60.0,80.0,0.0,70.0,90.0,0.0,14.7,5.7,5.0,9.8,1.4,0.0,2.0,1.3,1.8,0.9,7.0,9.0,2.2,2.1,70.0,60.0,4.0,80.0,90.0,4.0,81,83,85,83.0,82,83,85,83.33,2.62,3.3,2.9,Old Trafford,ND
3,4,8.9,2.9,4.0,11.0,1.1,0.0,0.6,1.0,0.7,1.1,-4.0,-4.0,1.4,1.1,40.0,30.0,1.0,60.0,50.0,1.0,15.1,5.5,7.0,10.1,1.5,0.1,1.3,0.9,1.5,0.8,4.0,7.0,1.4,1.7,40.0,50.0,1.0,60.0,70.0,1.0,77,76,76,76.33,75,77,76,76.0,3.8,3.5,1.95,Turf Moor,ND
3,7,15.3,5.3,6.2,11.1,1.5,0.3,2.2,1.2,2.3,1.3,10.0,10.0,1.9,1.9,60.0,60.0,0.0,70.0,70.0,0.0,10.4,3.0,3.7,11.3,1.4,0.2,1.6,2.2,1.1,1.8,-6.0,-7.0,1.5,1.0,40.0,30.0,1.0,70.0,40.0,3.0,82,84,85,83.67,76,76,77,76.33,1.36,5.25,10.0,Stamford Bridge,ND
7,6,12.8,3.7,4.6,10.7,1.7,0.0,1.2,1.0,1.3,0.9,2.0,4.0,1.4,1.9,40.0,60.0,0.0,60.0,70.0,0.0,10.7,3.2,4.4,11.2,2.1,0.2,0.8,1.0,1.2,1.1,-2.0,1.0,1.0,1.0,30.0,30.0,0.0,40.0,40.0,2.0,76,74,76,75.33,79,79,79,79.0,2.8,3.25,2.8,St. James Park,ND
10,10,13.6,5.6,5.6,11.8,1.2,0.0,1.8,1.1,2.0,1.3,7.0,7.0,1.8,1.6,50.0,50.0,2.0,80.0,60.0,3.0,15.1,6.3,4.8,8.7,0.8,0.0,2.7,0.8,2.2,0.5,19.0,17.0,2.7,2.5,90.0,80.0,2.0,90.0,90.0,2.0,80,80,82,80.67,83,86,86,85.0,6.0,4.2,1.53,King Power Stadium,ND
3,7,15.6,4.9,5.0,11.4,1.0,0.2,1.7,1.2,1.8,0.6,5.0,12.0,1.6,2.4,40.0,70.0,0.0,80.0,100.0,0.0,8.7,2.3,4.5,11.6,1.8,0.2,0.5,0.8,0.4,1.5,-3.0,-11.0,1.1,0.7,30.0,20.0,0.0,50.0,30.0,1.0,75,77,76,76.0,72,71,71,71.33,1.5,4.33,8.0,King Power Stadium,ND
3,3,16.0,5.2,6.5,11.4,1.9,0.1,2.1,1.6,1.9,1.3,5.0,6.0,1.9,2.1,50.0,60.0,0.0,90.0,90.0,0.0,11.3,3.7,6.9,12.0,1.5,0.1,1.1,0.7,0.9,1.4,4.0,-5.0,2.2,1.1,70.0,30.0,1.0,80.0,50.0,4.0,74,77,76,75.67,79,80,69,76.0,3.0,3.5,2.45,Boleyn Ground,ND
